# Result analyzer ver. 1.0.5
# Input file : Si_q10.result
# Phonon lifetime at temperature 300 K.
# kpoint range 1 47
# mode   range 1 6
#  ik,  is, Frequency [cm^{-1}], Lifetime [ps], |Velocity| [m/s], MFP [nm], Multiplicity, Thermal conductivity par mode (xx, xy, ...) [W/mK]
   16    3        196.172        32.1543        7324.55        235.516    6       0.187118   -6.27724e-13    -3.3232e-13   -6.27724e-13       0.187118   -3.32328e-13    -3.3232e-13   -3.32328e-13       0.187118
   16    4        483.459        1.95055        1723.49        3.36174    6    0.000440114   -1.91521e-20   -9.84256e-16   -1.91521e-20    0.000440114    4.92131e-16   -9.84256e-16    4.92131e-16    0.000440114
   16    5        483.459        1.95055        1723.49        3.36174    6    0.000440114    9.84252e-16    9.84253e-16    9.84252e-16    0.000440114    2.46064e-15    9.84253e-16    2.46064e-15    0.000440114
   16    6        499.477        1.69229         1136.9        1.92396    6    0.000161613   -5.47905e-16   -5.47905e-16   -5.47905e-16    0.000161613   -5.47905e-16   -5.47905e-16   -5.47905e-16    0.000161613
   17    1        121.607        25.8388        2117.47        54.7129   24      0.0131446    7.32992e-16    7.32972e-16    7.32985e-16      0.0131446    7.32842e-16    7.32972e-16    7.32842e-16      0.0131446
   17    2        135.961        18.8988        3394.15        64.1456   24      0.0245291    5.32307e-14    5.32306e-14    5.32307e-14      0.0245291    5.32308e-14    5.32306e-14    5.32308e-14      0.0245291
   17    3        242.212        9.60358        6072.11         58.314   24       0.036977   -1.43271e-19              0   -1.43271e-19       0.036977   -5.20984e-20              0   -5.20984e-20       0.036977
   17    4        469.502        2.61684        1831.67        4.79319   24    0.000682774    5.09017e-17    5.08969e-17     5.0879e-17    0.000682774    5.08936e-17    5.08806e-17    5.08708e-17    0.000682774
   17    5        474.946        2.10093        1399.68        2.94062   24    0.000317189    1.01755e-21              0    1.01755e-21    0.000317189    8.14037e-22              0    8.14037e-22    0.000317189
   17    6        489.756        1.99203        1355.85        2.70089   24    0.000275182    3.74239e-17    3.74229e-17    3.74239e-17    0.000275182    3.74229e-17    3.74229e-17    3.74229e-17    0.000275182
   18    1        126.651        18.0578        1548.58        27.9639   24     0.00490157    5.10929e-16    5.10877e-16    5.10929e-16     0.00490157    5.10877e-16    5.10877e-16    5.10877e-16     0.00490157
   18    2        166.477        16.7558        2945.41        49.3527   24      0.0160925    4.63656e-16    4.63676e-16    4.63656e-16      0.0160925     4.6378e-16    4.63676e-16     4.6378e-16      0.0160925
   18    3        285.644        2.57621        4319.79        11.1287   24     0.00480988     6.5123e-20    1.04197e-19     6.5123e-20     0.00480988    2.60492e-20    1.04197e-19    2.60492e-20     0.00480988
   18    4        444.989        5.52018        2896.08        15.9869   24     0.00374712   -5.20984e-20    1.04197e-19   -5.20984e-20     0.00374712    1.04197e-19    1.04197e-19    1.04197e-19     0.00374712
   18    5        471.792        2.15579        1172.33        2.52729   24    0.000229536    8.14037e-22    1.62807e-21    8.14037e-22    0.000229536   -1.62807e-21    4.88422e-21              0    0.000229536
   18    6        483.175        2.24475          897.7        2.01511   24    0.000137478    2.03509e-22   -1.62807e-21    2.03509e-22    0.000137478    1.62807e-21   -1.62807e-21    1.62807e-21    0.000137478
   19    1        128.774        17.0805        1567.85        26.7798   24     0.00474754    5.20984e-20    5.20984e-20    5.20984e-20     0.00474754   -5.20984e-20    5.20984e-20   -5.20984e-20     0.00474754
   19    2        178.842        15.9111         4006.1        63.7415   24      0.0280412    2.60492e-19              0    2.60492e-19      0.0280412    2.08394e-19              0    2.08394e-19      0.0280412
   19    3        327.071        1.24674        3611.87        4.50305   24     0.00155262   -1.30246e-20              0   -1.30246e-20     0.00155262    1.30246e-20              0    1.30246e-20     0.00155262
   19    4         410.99        11.8786        3403.97        40.4342   24      0.0117364    3.64689e-19    1.04197e-19    3.64689e-19      0.0117364     3.1259e-19    -3.1259e-19   -4.16787e-19      0.0117364
   19    5        471.269        2.14961        1197.34         2.5738   24    0.000238956   -2.44211e-21   -3.25615e-21   -2.44211e-21    0.000238956    3.25615e-21   -3.25615e-21    3.25615e-21    0.000238956
   19    6        483.574        2.86519        610.245        1.74847   24    8.10342e-05    2.44211e-21    8.14037e-22    2.44211e-21    8.10342e-05    8.14037e-22    8.14037e-22    8.14037e-22    8.10342e-05
   20    1         132.08        18.4386        1622.84        29.9228   24     0.00548178    5.20372e-16    5.20385e-16    5.20385e-16     0.00548178    5.20437e-16     5.2028e-16    5.20437e-16     0.00548178
   20    2        179.559         14.731        4780.01        70.4141   24      0.0369429    2.08394e-19    2.08394e-19              0      0.0369429              0    1.04197e-18   -2.08394e-19      0.0369429
   20    3        339.492        1.16021        2933.47        3.40343   24    0.000938661    1.09086e-16    1.09101e-16    1.09084e-16    0.000938661    1.09081e-16    1.09087e-16    1.09081e-16    0.000938661
   20    4        392.978        8.65387        2197.67        19.0183   24     0.00365848   -5.20984e-20     6.5123e-20   -5.20984e-20     0.00365848              0   -5.20984e-20    1.30246e-20     0.00365848
